closetime,openprice,highprice,lowprice,closeprice,volume,datetime,averageprice,updown
1501563600,327200,329740,326530,329710,438.85693,2017-08-01 14:00:00,328135.0,1
1501567200,329512,334444,329512,329777,1017.9821,2017-08-01 15:00:00,331978.0,2
1501570800,329819,333373,328090,329498,684.7041,2017-08-01 16:00:00,330731.5,2
1501574400,329497,329680,323800,325500,840.1579,2017-08-01 17:00:00,326740.0,2
1501578000,325500,327110,306000,313800,982.4562,2017-08-01 18:00:00,316555.0,2
1501581600,314800,316109,303381,311001,1221.7457,2017-08-01 19:00:00,309745.0,1
1501585200,311008,319000,307671,314999,836.8052,2017-08-01 20:00:00,313335.5,2
1501588800,314999,315675,308299,314382,840.3734,2017-08-01 21:00:00,311987.0,2
1501592400,314125,315720,281500,306500,2091.7556,2017-08-01 22:00:00,298610.0,1
1501596000,306500,309866,291111,295999,1445.8942,2017-08-01 23:00:00,300488.5,2
1501599600,295999,297000,289705,292001,1675.2617,2017-08-02 00:00:00,293352.5,1
1501603200,292001,297074,291800,295500,882.5361,2017-08-02 01:00:00,294437.0,1
1501606800,295724,297479,292500,296000,378.33414,2017-08-02 02:00:00,294989.5,1
1501610400,295687,297360,294439,297300,835.1555,2017-08-02 03:00:00,295899.5,1
1501614000,297300,306120,297300,304311,269.81216,2017-08-02 04:00:00,301710.0,1
1501617600,304311,305090,301370,303710,208.23279,2017-08-02 05:00:00,303230.0,2
1501621200,303658,303800,300000,301100,173.25533,2017-08-02 06:00:00,301900.0,2
1501624800,301100,303755,299297,302861,190.22804,2017-08-02 07:00:00,301526.0,1
1501628400,302860,305260,302860,303190,347.85056,2017-08-02 08:00:00,304060.0,2
1501632000,303735,304498,302094,304219,319.17938,2017-08-02 09:00:00,303296.0,1
1501635600,304219,305001,302209,302424,286.44305,2017-08-02 10:00:00,303605.0,2
1501639200,302756,304140,302110,302960,229.97464,2017-08-02 11:00:00,303125.0,1
1501642800,303000,305766,302895,304663,388.7715,2017-08-02 12:00:00,304330.5,1
1501646400,304665,305521,303260,305521,172.86862,2017-08-02 13:00:00,304390.5,1
1501650000,305341,306980,304980,306701,410.73535,2017-08-02 14:00:00,305980.0,1
1501653600,306880,307421,306020,306600,295.07434,2017-08-02 15:00:00,306720.5,2
1501657200,306600,307250,305812,305962,300.6444,2017-08-02 16:00:00,306531.0,2
1501660800,305999,306598,302500,302830,424.39197,2017-08-02 17:00:00,304549.0,2
1501664400,302829,305000,302124,304302,314.46603,2017-08-02 18:00:00,303562.0,1
1501668000,304724,305804,303400,305201,412.02417,2017-08-02 19:00:00,304602.0,1
1501671600,305554,305750,303830,304413,388.88162,2017-08-02 20:00:00,304790.0,2
1501675200,304413,305500,303680,305012,662.9903,2017-08-02 21:00:00,304590.0,1
1501678800,305010,305861,303700,304146,742.6173,2017-08-02 22:00:00,304780.5,2
1501682400,304190,304569,297800,299445,893.3584,2017-08-02 23:00:00,301184.5,2
1501686000,299445,303000,298083,299370,504.20825,2017-08-03 00:00:00,300541.5,2
1501689600,299572,301000,298680,299499,482.5397,2017-08-03 01:00:00,299840.0,2
1501693200,299305,300820,298000,300625,343.86728,2017-08-03 02:00:00,299410.0,1
1501696800,300840,301104,300110,301008,154.69533,2017-08-03 03:00:00,300607.0,1
1501700400,300977,301606,300560,301314,30.681065,2017-08-03 04:00:00,301083.0,1
1501704000,301646,302710,300332,301539,137.83145,2017-08-03 05:00:00,301521.0,2
1501707600,301231,301370,300000,301100,137.82553,2017-08-03 06:00:00,300685.0,2
1501711200,300770,301170,297431,298000,450.68967,2017-08-03 07:00:00,299300.5,2
1501714800,298880,299999,297760,299500,189.65099,2017-08-03 08:00:00,298879.5,1
1501718400,299559,301660,297590,301419,264.8273,2017-08-03 09:00:00,299625.0,1
1501722000,301600,302500,301100,301999,271.42453,2017-08-03 10:00:00,301800.0,2
1501725600,301998,302050,300280,301800,231.95552,2017-08-03 11:00:00,301165.0,1
1501729200,301850,302541,301120,302100,295.94537,2017-08-03 12:00:00,301830.5,1
1501732800,302100,303709,301950,303397,515.6379,2017-08-03 13:00:00,302829.5,2
1501736400,303550,304000,300846,301160,252.94415,2017-08-03 14:00:00,302423.0,2
1501740000,301160,302480,301060,301902,259.40317,2017-08-03 15:00:00,301770.0,1
1501743600,302000,302300,301460,302138,220.46594,2017-08-03 16:00:00,301880.0,1
1501747200,302142,303175,302081,302420,152.46706,2017-08-03 17:00:00,302628.0,1
1501750800,302440,303050,302323,303049,134.08208,2017-08-03 18:00:00,302686.5,1
1501754400,303019,305360,302934,305200,394.90454,2017-08-03 19:00:00,304147.0,1
1501758000,305045,305185,304310,305000,326.2302,2017-08-03 20:00:00,304747.5,1
1501761600,305000,305390,304221,304700,281.53708,2017-08-03 21:00:00,304805.5,2
1501765200,304254,304780,303552,303920,494.28876,2017-08-03 22:00:00,304166.0,1
1501768800,304498,304920,303453,303923,341.42203,2017-08-03 23:00:00,304186.5,2
1501772400,303919,303919,302020,303032,462.33975,2017-08-04 00:00:00,302969.5,1
1501776000,303261,305000,303045,304775,285.7219,2017-08-04 01:00:00,304022.5,1
1501779600,304799,305169,303710,304320,558.89374,2017-08-04 02:00:00,304439.5,2
1501783200,304684,304919,302540,303146,350.51044,2017-08-04 03:00:00,303729.5,1
1501786800,303254,305727,303010,304962,230.18842,2017-08-04 04:00:00,304368.5,1
1501790400,305878,307500,304999,307110,217.64867,2017-08-04 05:00:00,306249.5,1
1501794000,307181,307618,306100,306799,183.93831,2017-08-04 06:00:00,306859.0,1
1501797600,306999,307947,306302,307474,235.36353,2017-08-04 07:00:00,307124.5,1
1501801200,307474,310005,307190,309886,353.986,2017-08-04 08:00:00,308597.5,1
1501804800,309990,310001,308050,309191,299.34924,2017-08-04 09:00:00,309025.5,1
1501808400,309346,310050,309111,309620,311.57236,2017-08-04 10:00:00,309580.5,2
1501812000,309570,309789,307000,309040,303.08685,2017-08-04 11:00:00,308394.5,1
1501815600,308621,309836,308160,308707,340.84296,2017-08-04 12:00:00,308998.0,2
1501819200,308792,309300,308200,308729,363.9852,2017-08-04 13:00:00,308750.0,1
1501822800,308728,309200,308460,308460,186.02122,2017-08-04 14:00:00,308830.0,2
1501826400,308681,309550,308000,309450,334.0012,2017-08-04 15:00:00,308775.0,1
1501830000,309270,309600,308500,309319,242.37766,2017-08-04 16:00:00,309050.0,1
1501833600,309279,312000,308640,312000,469.54254,2017-08-04 17:00:00,310320.0,1
1501837200,311999,315000,310900,313900,722.8803,2017-08-04 18:00:00,312950.0,1
1501840800,313900,315920,313710,314867,558.67365,2017-08-04 19:00:00,314815.0,2
1501844400,314953,315866,312960,315866,493.31372,2017-08-04 20:00:00,314413.0,1
1501848000,315866,317350,313777,314370,875.445,2017-08-04 21:00:00,315563.5,2
1501851600,314177,316000,314102,315000,376.9285,2017-08-04 22:00:00,315051.0,1
1501855200,315000,316760,314900,315040,311.4518,2017-08-04 23:00:00,315830.0,1
1501858800,315040,319000,315040,318301,461.75812,2017-08-05 00:00:00,317020.0,1
1501862400,318301,319751,317115,318497,665.3945,2017-08-05 01:00:00,318433.0,2
1501866000,318419,318896,315866,315964,342.72037,2017-08-05 02:00:00,317381.0,2
1501869600,316009,316888,315500,316362,163.4502,2017-08-05 03:00:00,316194.0,2
1501873200,316230,316388,314690,314916,128.0006,2017-08-05 04:00:00,315539.0,2
1501876800,315514,315514,314044,315200,152.83543,2017-08-05 05:00:00,314779.0,1
1501880400,315120,317141,314669,316981,160.07393,2017-08-05 06:00:00,315905.0,1
1501884000,317232,317260,315700,316900,224.3278,2017-08-05 07:00:00,316480.0,1
1501887600,316885,318820,316885,318631,307.95377,2017-08-05 08:00:00,317852.5,1
1501891200,318844,319999,318715,319330,552.9916,2017-08-05 09:00:00,319357.0,2
1501894800,319646,319996,318629,319150,447.28174,2017-08-05 10:00:00,319312.5,1
1501898400,319639,320550,319150,320498,672.7073,2017-08-05 11:00:00,319850.0,1
1501902000,320410,327900,320220,327700,1187.0013,2017-08-05 12:00:00,324060.0,1
1501905600,327681,343900,326070,339890,2642.903,2017-08-05 13:00:00,334985.0,1
1501909200,339650,351110,339000,345100,2413.411,2017-08-05 14:00:00,345055.0,2
1501912800,345070,348000,341000,341797,1395.0375,2017-08-05 15:00:00,344500.0,1
1501916400,341235,348500,341235,347031,972.3661,2017-08-05 16:00:00,344867.5,1
1501920000,347032,348540,342090,344202,725.3638,2017-08-05 17:00:00,345315.0,1
1501923600,344512,348800,344266,347100,1031.6288,2017-08-05 18:00:00,346533.0,1
1501927200,347100,355499,347040,352852,1644.5027,2017-08-05 19:00:00,351269.5,1
1501930800,352890,355555,350810,354241,1004.27026,2017-08-05 20:00:00,353182.5,2
1501934400,354749,354749,346809,346842,1651.2737,2017-08-05 21:00:00,350779.0,2
1501938000,346812,351274,346811,350115,854.46436,2017-08-05 22:00:00,349042.5,1
1501941600,350095,352800,349400,352000,674.26263,2017-08-05 23:00:00,351100.0,1
1501945200,351798,355555,350230,355033,782.80304,2017-08-06 00:00:00,352892.5,1
1501948800,355194,355399,351810,353007,819.97595,2017-08-06 01:00:00,353604.5,1
1501952400,352985,361700,352985,360999,1316.0425,2017-08-06 02:00:00,357342.5,1
1501956000,360999,369899,359320,367720,1343.4348,2017-08-06 03:00:00,364609.5,1
1501959600,367764,368430,361537,365486,1059.731,2017-08-06 04:00:00,364983.5,2
1501963200,365322,365795,361770,363507,411.67075,2017-08-06 05:00:00,363782.5,1
1501966800,363507,366403,362501,363800,421.7568,2017-08-06 06:00:00,364452.0,2
1501970400,363972,364300,356050,359870,1002.07825,2017-08-06 07:00:00,360175.0,1
1501974000,360000,363890,359742,362797,544.08307,2017-08-06 08:00:00,361816.0,1
1501977600,362797,364183,360495,362700,534.79047,2017-08-06 09:00:00,362339.0,1
1501981200,363144,366140,362900,365502,635.3006,2017-08-06 10:00:00,364520.0,1
1501984800,365999,368915,365664,367001,952.4125,2017-08-06 11:00:00,367289.5,2
1501988400,366999,368380,361230,362501,799.94385,2017-08-06 12:00:00,364805.0,2
1501992000,362875,364300,356680,362334,1036.3472,2017-08-06 13:00:00,360490.0,1
1501995600,362171,364600,359420,360000,588.5508,2017-08-06 14:00:00,362010.0,2
1501999200,359953,360666,353700,355279,1061.0852,2017-08-06 15:00:00,357183.0,2
1502002800,355320,358999,354741,357506,601.9101,2017-08-06 16:00:00,356870.0,2
1502006400,357845,358408,351001,351501,737.31165,2017-08-06 17:00:00,354704.5,2
1502010000,351900,354572,346000,352095,1374.5931,2017-08-06 18:00:00,350286.0,1
1502013600,352099,358019,352017,355425,690.74786,2017-08-06 19:00:00,355018.0,2
1502017200,355450,355670,350001,352380,455.76788,2017-08-06 20:00:00,352835.5,1
1502020800,352749,355400,350726,351701,524.42444,2017-08-06 21:00:00,353063.0,1
1502024400,351711,357390,351690,355298,582.83624,2017-08-06 22:00:00,354540.0,1
1502028000,355151,359000,354070,358000,734.9691,2017-08-06 23:00:00,356535.0,1
1502031600,358100,362398,357688,361738,858.0845,2017-08-07 00:00:00,360043.0,1
1502035200,361738,361999,359277,360851,518.78906,2017-08-07 01:00:00,360638.0,1
1502038800,360845,366000,360370,363462,578.723,2017-08-07 02:00:00,363185.0,1
1502042400,363862,365415,361000,362952,365.2257,2017-08-07 03:00:00,363207.5,2
1502046000,363328,363840,361090,361761,187.54362,2017-08-07 04:00:00,362465.0,1
1502049600,361899,363700,361522,362815,216.60222,2017-08-07 05:00:00,362611.0,1
1502053200,363159,365318,362670,362670,250.2761,2017-08-07 06:00:00,363994.0,2
1502056800,362621,364415,361268,363800,290.87448,2017-08-07 07:00:00,362841.5,1
1502060400,363800,364415,362250,362999,323.12875,2017-08-07 08:00:00,363332.5,2
1502064000,362579,363000,357031,358949,451.4818,2017-08-07 09:00:00,360015.5,2
1502067600,358909,360490,356951,356951,565.2808,2017-08-07 10:00:00,358720.5,2
1502071200,357463,358800,355048,356965,649.4855,2017-08-07 11:00:00,356924.0,1
1502074800,356734,361000,356734,359384,485.09567,2017-08-07 12:00:00,358867.0,1
1502078400,359562,362324,359124,361328,492.72186,2017-08-07 13:00:00,360724.0,1
1502082000,361580,362000,360010,360725,275.99045,2017-08-07 14:00:00,361005.0,1
1502085600,360725,363900,360151,363900,462.05005,2017-08-07 15:00:00,362025.5,1
1502089200,363900,364370,362100,363000,541.4275,2017-08-07 16:00:00,363235.0,2
1502092800,363000,363142,360600,361981,326.75955,2017-08-07 17:00:00,361871.0,1
1502096400,361980,363380,361224,363284,401.91293,2017-08-07 18:00:00,362302.0,1
1502100000,363284,364150,362350,363599,473.53653,2017-08-07 19:00:00,363250.0,1
1502103600,363661,364900,362780,364900,383.42862,2017-08-07 20:00:00,363840.0,1
1502107200,364810,373333,364800,370994,1881.5785,2017-08-07 21:00:00,369066.5,1
1502110800,370995,379380,370700,378000,1866.7413,2017-08-07 22:00:00,375040.0,1
1502114400,377999,378000,373853,377180,1339.3293,2017-08-07 23:00:00,375926.5,2
1502118000,377179,377179,372000,376000,911.15045,2017-08-08 00:00:00,374589.5,1
1502121600,376199,376251,373792,375489,454.99078,2017-08-08 01:00:00,375021.5,2
1502125200,375489,375813,372874,374575,344.26285,2017-08-08 02:00:00,374343.5,2
1502128800,374901,375000,371230,372385,503.6964,2017-08-08 03:00:00,373115.0,2
1502132400,372434,373529,370590,371061,271.13864,2017-08-08 04:00:00,372059.5,1
1502136000,371610,374819,371610,374585,234.16565,2017-08-08 05:00:00,373214.5,1
1502139600,374567,375660,373809,373809,270.36832,2017-08-08 06:00:00,374734.5,1
1502143200,373804,376747,373131,376601,164.9073,2017-08-08 07:00:00,374939.0,1
1502146800,376601,377542,375100,377496,364.6874,2017-08-08 08:00:00,376321.0,1
1502150400,377540,380500,377260,380398,794.2016,2017-08-08 09:00:00,378880.0,2
1502154000,380362,380714,376950,378947,572.6821,2017-08-08 10:00:00,378832.0,1
1502157600,378759,383700,378379,383700,773.257,2017-08-08 11:00:00,381039.5,1
1502161200,383700,386500,381500,384855,1359.7866,2017-08-08 12:00:00,384000.0,1
1502164800,384900,392910,383999,392712,1132.1234,2017-08-08 13:00:00,388454.5,1
1502168400,392593,393714,387040,391358,1546.4558,2017-08-08 14:00:00,390377.0,2
1502172000,391358,391358,386660,389000,1083.0847,2017-08-08 15:00:00,389009.0,2
1502175600,389000,389499,386793,387000,919.4,2017-08-08 16:00:00,388146.0,2
1502179200,387000,388900,386463,388680,592.73535,2017-08-08 17:00:00,387681.5,1
1502182800,388680,390780,387500,388713,800.41864,2017-08-08 18:00:00,389140.0,2
1502186400,389278,389278,385000,387360,757.4537,2017-08-08 19:00:00,387139.0,2
1502190000,387360,388511,383510,384150,852.9853,2017-08-08 20:00:00,386010.5,2
1502193600,383727,386447,383327,385650,635.8485,2017-08-08 21:00:00,384887.0,1
1502197200,385980,387526,383800,385060,633.9141,2017-08-08 22:00:00,385663.0,2
1502200800,385060,385900,376540,379660,1291.267,2017-08-08 23:00:00,381220.0,2
1502204400,379660,382000,379050,380988,1091.717,2017-08-09 00:00:00,380525.0,1
1502208000,380988,385713,380600,381477,974.6058,2017-08-09 01:00:00,383156.5,2
1502211600,381477,381499,377000,379001,838.9064,2017-08-09 02:00:00,379249.5,1
1502215200,379041,380540,378000,379800,465.97235,2017-08-09 03:00:00,379270.0,2
1502218800,379800,380500,376567,378270,489.99387,2017-08-09 04:00:00,378533.5,1
1502222400,378270,383711,378229,382499,431.19568,2017-08-09 05:00:00,380970.0,1
1502226000,382497,386061,381579,385600,380.0594,2017-08-09 06:00:00,383820.0,1
1502229600,385415,386258,381580,384599,517.71704,2017-08-09 07:00:00,383919.0,1
1502233200,384599,386694,384200,386452,383.3338,2017-08-09 08:00:00,385447.0,2
1502236800,386451,387052,383508,384001,355.0339,2017-08-09 09:00:00,385280.0,2
1502240400,384240,385407,382050,382050,382.71204,2017-08-09 10:00:00,383728.5,2
1502244000,382343,384000,381000,381000,446.6191,2017-08-09 11:00:00,382500.0,2
1502247600,380557,383900,379114,383412,639.7333,2017-08-09 12:00:00,381507.0,1
1502251200,383410,384050,381420,381877,544.17896,2017-08-09 13:00:00,382735.0,2
1502254800,381956,383820,380372,380444,391.78775,2017-08-09 14:00:00,382096.0,2
1502258400,380558,382048,379990,380866,519.56586,2017-08-09 15:00:00,381019.0,1
1502262000,380900,382800,380632,382395,324.72952,2017-08-09 16:00:00,381716.0,1
1502265600,382365,382749,381211,382020,304.49423,2017-08-09 17:00:00,381980.0,2
1502269200,382008,383000,380001,380492,390.17035,2017-08-09 18:00:00,381500.5,2
1502272800,380492,380800,377430,377795,631.86786,2017-08-09 19:00:00,379115.0,2
1502276400,377501,377949,370001,371100,1553.5706,2017-08-09 20:00:00,373975.0,2
1502280000,371088,373900,367000,371491,1221.078,2017-08-09 21:00:00,370450.0,1
1502283600,371556,374252,368000,371255,966.988,2017-08-09 22:00:00,371126.0,2
1502287200,371191,371884,367881,368752,846.1754,2017-08-09 23:00:00,369882.5,2
1502290800,368508,368560,362620,362721,1261.779,2017-08-10 00:00:00,365590.0,1
1502294400,362800,370881,362200,368216,1063.1542,2017-08-10 01:00:00,366540.5,1
1502298000,368217,370000,366150,369813,508.06277,2017-08-10 02:00:00,368075.0,1
1502301600,369813,372000,368600,371514,344.4553,2017-08-10 03:00:00,370300.0,1
1502305200,371514,372000,369495,370286,191.9587,2017-08-10 04:00:00,370747.5,2
1502308800,370057,371453,369669,370762,234.26305,2017-08-10 05:00:00,370561.0,1
1502312400,370773,374540,370700,374000,213.71182,2017-08-10 06:00:00,372620.0,1
1502316000,374000,375635,373351,375018,194.1286,2017-08-10 07:00:00,374493.0,2
1502319600,375231,375900,368310,368719,415.78012,2017-08-10 08:00:00,372105.0,2
1502323200,368718,374040,368718,373227,325.44678,2017-08-10 09:00:00,371379.0,1
1502326800,373081,374960,372000,372230,428.14725,2017-08-10 10:00:00,373480.0,1
1502330400,372500,375136,372160,374425,457.56873,2017-08-10 11:00:00,373648.0,2
1502334000,374546,374874,371950,372651,436.3185,2017-08-10 12:00:00,373412.0,2
1502337600,372690,373000,370000,371954,437.83414,2017-08-10 13:00:00,371500.0,1
1502341200,371954,373000,371000,372870,347.75415,2017-08-10 14:00:00,372000.0,1
1502344800,372910,374729,372100,374500,381.06064,2017-08-10 15:00:00,373414.5,1
1502348400,374500,374959,373264,373712,225.41249,2017-08-10 16:00:00,374111.5,1
1502352000,373711,378000,372817,378000,474.9724,2017-08-10 17:00:00,375408.5,1
1502355600,378000,378599,376100,378000,448.08,2017-08-10 18:00:00,377349.5,1
1502359200,377998,380624,377580,380353,501.95572,2017-08-10 19:00:00,379102.0,1
1502362800,380485,380890,378000,378943,358.0557,2017-08-10 20:00:00,379445.0,2
1502366400,378959,379744,378061,378840,297.50107,2017-08-10 21:00:00,378902.5,2
1502370000,378825,378999,375963,378049,434.1852,2017-08-10 22:00:00,377481.0,1
1502373600,378370,379551,377459,378346,376.7454,2017-08-10 23:00:00,378505.0,1
1502377200,378346,380500,378278,379728,530.076,2017-08-11 00:00:00,379389.0,2
1502380800,379849,379996,378040,379464,346.73993,2017-08-11 01:00:00,379018.0,2
1502384400,379429,379434,377793,377793,198.25595,2017-08-11 02:00:00,378613.5,2
1502388000,377894,378216,376490,377091,243.65935,2017-08-11 03:00:00,377353.0,2
1502391600,376875,376914,373849,375500,265.201,2017-08-11 04:00:00,375381.5,1
1502395200,375500,377930,375150,376511,201.59158,2017-08-11 05:00:00,376540.0,2
1502398800,376500,377500,374726,377100,313.76633,2017-08-11 06:00:00,376113.0,1
1502402400,377100,379000,376220,377109,224.00558,2017-08-11 07:00:00,377610.0,2
1502406000,377139,377699,374702,377031,278.75815,2017-08-11 08:00:00,376200.5,1
